"","PlayerID","Season","Played","Started","Week","Opponent","TeamHasPossession","TeamIsHome","Result","HomeScore","AwayScore","Quarter","QuarterDisplay","IsGameOver","GameDate","ScoreSummary","PassingCompletions","PassingAttempts","PassingCompletionPercentage","PassingYards","PassingYardsPerAttempt","PassingTouchdowns","PassingInterceptions","PassingRating","RushingAttempts","RushingYards","RushingYardsPerAttempt","RushingTouchdowns","Receptions","ReceivingTargets","ReceivingYards","ReceptionPercentage","ReceivingTouchdowns","ReceivingLong","ReceivingYardsPerTarget","ReceivingYardsPerReception","Fumbles","FumblesLost","FieldGoalsMade","FieldGoalsAttempted","FieldGoalPercentage","FieldGoalsLongestMade","ExtraPointsMade","ExtraPointsAttempted","TacklesForLoss","Sacks","QuarterbackHits","Interceptions","FumblesRecovered","Safeties","DefensiveTouchdowns","SpecialTeamsTouchdowns","SoloTackles","AssistedTackles","SackYards","PassesDefended","FumblesForced","FantasyPoints","FantasyPointsPPR","FantasyPointsFanDuel","FantasyPointsYahoo","FantasyPointsFantasyDraft","FantasyPointsDraftKings","FantasyPointsHalfPointPpr","FantasyPointsSixPointPassTd","FantasyPointsPerGame","FantasyPointsPerGamePPR","FantasyPointsPerGameFanDuel","FantasyPointsPerGameYahoo","FantasyPointsPerGameDraftKings","FantasyPointsPerGameHalfPointPPR","FantasyPointsPerGameSixPointPassTd","FantasyPointsPerGameFantasyDraft","PlayerUrlString","GameStatus","GameStatusClass","TotalTackles","Name","ShortName","FirstName","LastName","FantasyPosition","Position","TeamUrlString","Team","IsScrambled","Rank","StaticRank","IsFavorite","PointsAllowedByDefenseSpecialTeams"
"1",16771,2017,1,1,15,"SEA",FALSE,FALSE,"W",7,42,"F","F",TRUE,"/Date(1513544700000)/","F (W) 7 - 42 @ SEA",0,0,0,0,0,0,0,0,21,152,7.2,3,3,3,28,100,1,14,9.3,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,45,43.5,43.5,48,48,43.5,42,42,45,43.5,43.5,48,43.5,42,48,"/nfl/todd-gurley-fantasy/16771","","",0,"Todd Gurley","T. Gurley","Todd","Gurley","RB","RB","/nfl/team-details/LAR","LAR",FALSE,1,0,FALSE,NA
"2",18944,2017,1,1,1,"NE",FALSE,FALSE,"W",27,42,"F","F",TRUE,"/Date(1504830600000)/","F (W) 27 - 42 @ NE",0,0,0,0,0,0,0,0,17,148,8.7,1,5,5,98,100,2,78,19.6,19.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6,45.6,43.1,43.1,49.6,49.6,43.1,40.6,40.6,45.6,43.1,43.1,49.6,43.1,40.6,49.6,"/nfl/kareem-hunt-fantasy/18944","","gamestatus_red",0,"Kareem Hunt","K. Hunt","Kareem","Hunt","RB","RB","/nfl/team-details/KC","KC",FALSE,2,0,FALSE,NA
"3",17923,2017,1,1,7,"SF",FALSE,FALSE,"W",10,40,"F","F",TRUE,"/Date(1508702700000)/","F (W) 10 - 40 @ SF",0,0,0,0,0,0,0,0,26,147,5.7,2,1,3,72,33.3,1,72,24,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9,40.9,40.4,40.4,43.9,43.9,40.4,39.9,39.9,40.9,40.4,40.4,43.9,40.4,39.9,43.9,"/nfl/ezekiel-elliott-fantasy/17923","","",0,"Ezekiel Elliott","E. Elliott","Ezekiel","Elliott","RB","RB","/nfl/team-details/DAL","DAL",FALSE,3,0,FALSE,NA
"4",16771,2017,1,1,16,"TEN",FALSE,FALSE,"W",23,27,"F","F",TRUE,"/Date(1514138400000)/","F (W) 23 - 27 @ TEN",0,0,0,0,0,0,0,0,22,118,5.4,0,10,13,158,76.9,2,80,12.2,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,49.6,44.6,44.6,55.6,55.6,44.6,39.6,39.6,49.6,44.6,44.6,55.6,44.6,39.6,55.6,"/nfl/todd-gurley-fantasy/16771","","",0,"Todd Gurley","T. Gurley","Todd","Gurley","RB","RB","/nfl/team-details/LAR","LAR",FALSE,4,0,FALSE,NA
"5",13355,2017,1,0,10,"DAL",FALSE,TRUE,"W",27,7,"F","F",TRUE,"/Date(1510521900000)/","F (W) 27 - 7 vs. DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,1,0,0,0,6,0,32,0,2,39.2,39.2,0,0,0,0,39.2,39.2,39.2,39.2,0,0,0,39.2,39.2,0,"/nfl/adrian-clayborn-fantasy/13355","","",6,"Adrian Clayborn","A. Clayborn","Adrian","Clayborn","DL","DE","/nfl/team-details/ATL","ATL",FALSE,5,0,FALSE,NA
"6",13291,2017,1,1,12,"TB",FALSE,TRUE,"W",34,20,"F","F",TRUE,"/Date(1511719200000)/","F (W) 34 - 20 vs. TB",0,0,0,0,0,0,0,0,1,15,15,0,12,15,253,80,2,51,16.9,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8,50.8,44.8,44.8,53.8,53.8,44.8,38.8,38.8,50.8,44.8,44.8,53.8,44.8,38.8,53.8,"/nfl/julio-jones-fantasy/13291","","",0,"Julio Jones","J. Jones","Julio","Jones","WR","WR","/nfl/team-details/ATL","ATL",FALSE,6,0,FALSE,NA
"7",6739,2017,1,1,13,"NYJ",FALSE,FALSE,"L",38,31,"F","F",TRUE,"/Date(1512324000000)/","F (L) 38 - 31 @ NYJ",19,33,57.6,366,11.1,4,0,135.86,1,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.64,37.64,37.64,37.64,40.64,40.64,37.64,45.64,37.6,37.6,37.6,37.6,40.6,37.6,45.6,40.6,"/nfl/alex-smith-fantasy/6739","PUP","gamestatus_red",0,"Alex Smith","A. Smith","Alex","Smith","QB","QB","/nfl/team-details/KC","KC",FALSE,7,0,FALSE,NA
"8",4314,2017,1,1,3,"HOU",FALSE,TRUE,"W",36,33,"F","F",TRUE,"/Date(1506272400000)/","F (W) 36 - 33 vs. HOU",25,35,71.4,378,10.8,5,0,146.19,1,6,6,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.72,35.72,35.72,35.72,39.72,39.72,35.72,45.72,35.7,35.7,35.7,35.7,39.7,35.7,45.7,39.7,"/nfl/tom-brady-fantasy/4314","","",0,"Tom Brady","T. Brady","Tom","Brady","QB","QB","/nfl/team-details/NE","NE",FALSE,8,0,FALSE,NA
"9",13320,2017,1,1,10,"MIA",FALSE,TRUE,"W",45,21,"F","F",TRUE,"/Date(1510623000000)/","F (W) 45 - 21 vs. MIA",21,35,60,254,7.3,4,0,120.42,5,95,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.66,35.66,35.66,35.66,35.66,35.66,35.66,43.66,35.7,35.7,35.7,35.7,35.7,35.7,43.7,35.7,"/nfl/cam-newton-fantasy/13320","O","gamestatus_red",0,"Cam Newton","C. Newton","Cam","Newton","QB","QB","/nfl/team-details/CAR","CAR",FALSE,9,0,FALSE,NA
"10",18857,2017,1,1,5,"KC",FALSE,TRUE,"L",34,42,"F","F",TRUE,"/Date(1507509000000)/","F (L) 34 - 42 vs. KC",16,31,51.6,261,8.4,5,0,119.76,3,31,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.54,35.54,35.54,35.54,35.54,35.54,35.54,45.54,35.5,35.5,35.5,35.5,35.5,35.5,45.5,35.5,"/nfl/deshaun-watson-fantasy/18857","","",0,"Deshaun Watson","D. Watson","Deshaun","Watson","QB","QB","/nfl/team-details/HOU","HOU",FALSE,10,0,FALSE,NA
"11",14536,2017,1,1,8,"HOU",FALSE,TRUE,"W",41,38,"F","F",TRUE,"/Date(1509307500000)/","F (W) 41 - 38 vs. HOU",26,41,63.4,452,11,4,1,123.22,4,30,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.08,35.08,36.08,36.08,39.08,39.08,35.08,43.08,35.1,35.1,36.1,36.1,39.1,35.1,43.1,39.1,"/nfl/russell-wilson-fantasy/14536","","",0,"Russell Wilson","R. Wilson","Russell","Wilson","QB","QB","/nfl/team-details/SEA","SEA",FALSE,11,0,FALSE,NA
"12",18857,2017,1,1,4,"TEN",FALSE,TRUE,"W",57,14,"F","F",TRUE,"/Date(1506877200000)/","F (W) 57 - 14 vs. TEN",25,34,73.5,283,8.3,4,1,125,4,24,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.72,33.72,34.72,34.72,34.72,34.72,33.72,41.72,33.7,33.7,34.7,34.7,34.7,33.7,41.7,34.7,"/nfl/deshaun-watson-fantasy/18857","","",0,"Deshaun Watson","D. Watson","Deshaun","Watson","QB","QB","/nfl/team-details/HOU","HOU",FALSE,12,0,FALSE,NA
"13",14536,2017,1,1,3,"TEN",FALSE,FALSE,"L",33,27,"F","F",TRUE,"/Date(1506283500000)/","F (L) 33 - 27 @ TEN",29,49,59.2,373,7.6,4,0,110.33,7,26,3.7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.52,33.52,33.52,33.52,36.52,36.52,33.52,41.52,33.5,33.5,33.5,33.5,36.5,33.5,41.5,36.5,"/nfl/russell-wilson-fantasy/14536","","",0,"Russell Wilson","R. Wilson","Russell","Wilson","QB","QB","/nfl/team-details/SEA","SEA",FALSE,13,0,FALSE,NA
"14",13320,2017,1,1,4,"NE",FALSE,FALSE,"W",30,33,"F","F",TRUE,"/Date(1506877200000)/","F (W) 30 - 33 @ NE",22,29,75.9,316,10.9,3,1,130.82,8,44,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.04,33.04,34.04,34.04,37.04,37.04,33.04,39.04,33,33,34,34,37,33,39,37,"/nfl/cam-newton-fantasy/13320","O","gamestatus_red",0,"Cam Newton","C. Newton","Cam","Newton","QB","QB","/nfl/team-details/CAR","CAR",FALSE,14,0,FALSE,NA
"15",16765,2017,1,1,7,"KC",FALSE,TRUE,"W",31,30,"F","F",TRUE,"/Date(1508459100000)/","F (W) 31 - 30 vs. KC",0,0,0,0,0,0,0,0,0,0,0,0,11,19,210,57.9,2,45,11.1,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44,38.5,38.5,47,47,38.5,33,33,44,38.5,38.5,47,38.5,33,47,"/nfl/amari-cooper-fantasy/16765","","",0,"Amari Cooper","A. Cooper","Amari","Cooper","WR","WR","/nfl/team-details/OAK","OAK",FALSE,15,0,FALSE,NA
"16",16771,2017,1,1,3,"SF",FALSE,FALSE,"W",39,41,"F","F",TRUE,"/Date(1506039900000)/","F (W) 39 - 41 @ SF",0,0,0,0,0,0,0,0,28,113,4,2,5,7,36,71.4,1,27,5.1,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,37.9,35.4,35.4,40.9,40.9,35.4,32.9,32.9,37.9,35.4,35.4,40.9,35.4,32.9,40.9,"/nfl/todd-gurley-fantasy/16771","","",0,"Todd Gurley","T. Gurley","Todd","Gurley","RB","RB","/nfl/team-details/LAR","LAR",FALSE,16,0,FALSE,NA
"17",18857,2017,1,1,8,"SEA",FALSE,FALSE,"L",41,38,"F","F",TRUE,"/Date(1509307500000)/","F (L) 41 - 38 @ SEA",19,30,63.3,402,13.4,4,3,106.94,8,67,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.78,32.78,35.78,35.78,38.78,38.78,32.78,40.78,32.8,32.8,35.8,35.8,38.8,32.8,40.8,38.8,"/nfl/deshaun-watson-fantasy/18857","","",0,"Deshaun Watson","D. Watson","Deshaun","Watson","QB","QB","/nfl/team-details/HOU","HOU",FALSE,17,0,FALSE,NA
"18",18944,2017,1,1,15,"LAC",FALSE,TRUE,"W",30,13,"F","F",TRUE,"/Date(1513473900000)/","F (W) 30 - 13 vs. LAC",0,0,0,0,0,0,0,0,24,155,6.5,1,7,9,51,77.8,1,21,5.7,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6,39.6,36.1,36.1,42.6,42.6,36.1,32.6,32.6,39.6,36.1,36.1,42.6,36.1,32.6,42.6,"/nfl/kareem-hunt-fantasy/18944","","gamestatus_red",0,"Kareem Hunt","K. Hunt","Kareem","Hunt","RB","RB","/nfl/team-details/KC","KC",FALSE,18,0,FALSE,NA
"19",11056,2017,1,1,11,"TEN",FALSE,TRUE,"W",40,17,"F","F",TRUE,"/Date(1510881900000)/","F (W) 40 - 17 vs. TEN",0,0,0,0,0,0,0,0,0,0,0,0,10,13,144,76.9,3,41,11.1,14.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,42.4,37.4,37.4,45.4,45.4,37.4,32.4,32.4,42.4,37.4,37.4,45.4,37.4,32.4,45.4,"/nfl/antonio-brown-fantasy/11056","","",0,"Antonio Brown","A. Brown","Antonio","Brown","WR","WR","/nfl/team-details/PIT","PIT",FALSE,19,0,FALSE,NA
"20",69,2017,1,1,6,"DET",FALSE,TRUE,"W",52,38,"F","F",TRUE,"/Date(1508086800000)/","F (W) 52 - 38 vs. DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,8,3,2,0,3,0,39,26,31,16,2,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,"/nfl/team-details/NO","","",65,"New Orleans Saints","Saints","New Orleans","Saints","DST","DST","/nfl/team-details/NO","NO",FALSE,20,0,FALSE,32
"21",13320,2017,1,1,15,"GB",FALSE,TRUE,"W",31,24,"F","F",TRUE,"/Date(1513533600000)/","F (W) 31 - 24 vs. GB",20,31,64.5,242,7.8,4,0,127.96,14,58,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.48,31.48,31.48,31.48,31.48,31.48,31.48,39.48,31.5,31.5,31.5,31.5,31.5,31.5,39.5,31.5,"/nfl/cam-newton-fantasy/13320","O","gamestatus_red",0,"Cam Newton","C. Newton","Cam","Newton","QB","QB","/nfl/team-details/CAR","CAR",FALSE,21,0,FALSE,NA
"22",5282,2017,1,1,13,"KC",FALSE,TRUE,"W",38,31,"F","F",TRUE,"/Date(1512324000000)/","F (W) 38 - 31 vs. KC",26,36,72.2,331,9.2,1,0,109.84,7,19,2.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.14,31.14,31.14,31.14,34.14,34.14,31.14,33.14,31.1,31.1,31.1,31.1,34.1,31.1,33.1,34.1,"/nfl/josh-mccown-fantasy/5282","","",0,"Josh McCown","J. McCown","Josh","McCown","QB","QB","/nfl/team-details/NYJ","NYJ",FALSE,22,0,FALSE,NA
"23",13337,2017,1,1,10,"BUF",FALSE,FALSE,"W",10,47,"F","F",TRUE,"/Date(1510509600000)/","F (W) 10 - 47 @ BUF",0,0,0,0,0,0,0,0,21,131,6.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1,31.1,31.1,31.1,34.1,34.1,31.1,31.1,31.1,31.1,31.1,31.1,34.1,31.1,31.1,34.1,"/nfl/mark-ingram-fantasy/13337","","",0,"Mark Ingram","M. Ingram","Mark","Ingram","RB","RB","/nfl/team-details/NO","NO",FALSE,23,0,FALSE,NA
"24",6739,2017,1,1,1,"NE",FALSE,FALSE,"W",27,42,"F","F",TRUE,"/Date(1504830600000)/","F (W) 27 - 42 @ NE",28,35,80,368,10.5,4,0,148.57,5,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.02,31.02,31.02,31.02,34.02,34.02,31.02,39.02,31,31,31,31,34,31,39,34,"/nfl/alex-smith-fantasy/6739","PUP","gamestatus_red",0,"Alex Smith","A. Smith","Alex","Smith","QB","QB","/nfl/team-details/KC","KC",FALSE,24,0,FALSE,NA
"25",17920,2017,1,1,7,"WAS",FALSE,TRUE,"W",34,24,"F","F",TRUE,"/Date(1508805000000)/","F (W) 34 - 24 vs. WAS",17,25,68,268,10.7,4,1,126.33,8,63,7.9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.02,31.02,32.02,32.02,32.02,32.02,31.02,39.02,31,31,32,32,32,31,39,32,"/nfl/carson-wentz-fantasy/17920","","",0,"Carson Wentz","C. Wentz","Carson","Wentz","QB","QB","/nfl/team-details/PHI","PHI",FALSE,24,0,FALSE,NA
"26",14536,2017,1,1,11,"ATL",FALSE,TRUE,"L",31,34,"F","F",TRUE,"/Date(1511227800000)/","F (L) 31 - 34 vs. ATL",26,42,61.9,258,6.1,2,1,85.22,7,86,12.3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,30.92,30.92,31.92,31.92,32.92,32.92,30.92,34.92,30.9,30.9,31.9,31.9,32.9,30.9,34.9,32.9,"/nfl/russell-wilson-fantasy/14536","","",2,"Russell Wilson","R. Wilson","Russell","Wilson","QB","QB","/nfl/team-details/SEA","SEA",FALSE,26,0,FALSE,NA
"27",11056,2017,1,1,12,"GB",FALSE,TRUE,"W",31,28,"F","F",TRUE,"/Date(1511746200000)/","F (W) 31 - 28 vs. GB",0,0,0,0,0,0,0,0,0,0,0,0,10,12,169,83.3,2,39,14.1,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,40.9,35.9,35.9,43.9,43.9,35.9,30.9,30.9,40.9,35.9,35.9,43.9,35.9,30.9,43.9,"/nfl/antonio-brown-fantasy/11056","","",0,"Antonio Brown","A. Brown","Antonio","Brown","WR","WR","/nfl/team-details/PIT","PIT",FALSE,27,0,FALSE,NA
"28",18878,2017,1,1,12,"LAR",FALSE,FALSE,"L",26,20,"F","F",TRUE,"/Date(1511731500000)/","F (L) 26 - 20 @ LAR",0,0,0,0,0,0,0,0,5,87,17.4,1,6,6,101,100,1,33,16.8,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8,36.8,33.8,33.8,39.8,39.8,33.8,30.8,30.8,36.8,33.8,33.8,39.8,33.8,30.8,39.8,"/nfl/alvin-kamara-fantasy/18878","","",0,"Alvin Kamara","A. Kamara","Alvin","Kamara","RB","RB","/nfl/team-details/NO","NO",FALSE,28,0,FALSE,NA
"29",4314,2017,1,1,2,"NO",FALSE,FALSE,"W",20,36,"F","F",TRUE,"/Date(1505667600000)/","F (W) 20 - 36 @ NO",30,39,76.9,447,11.5,3,0,139.58,2,9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.78,30.78,30.78,30.78,33.78,33.78,30.78,36.78,30.8,30.8,30.8,30.8,33.8,30.8,36.8,33.8,"/nfl/tom-brady-fantasy/4314","","",0,"Tom Brady","T. Brady","Tom","Brady","QB","QB","/nfl/team-details/NE","NE",FALSE,29,0,FALSE,NA
"30",14967,2017,1,1,4,"BAL",FALSE,FALSE,"W",9,26,"F","F",TRUE,"/Date(1506877200000)/","F (W) 9 - 26 @ BAL",0,0,0,0,0,0,0,0,35,144,4.1,2,4,6,42,66.7,0,18,7,10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6,34.6,32.6,32.6,37.6,37.6,32.6,30.6,30.6,34.6,32.6,32.6,37.6,32.6,30.6,37.6,"/nfl/leveon-bell-fantasy/14967","","",0,"Le'Veon Bell","L. Bell","Le'Veon","Bell","RB","RB","/nfl/team-details/PIT","PIT",FALSE,30,0,FALSE,NA
"31",3807,2017,1,1,12,"GB",FALSE,TRUE,"W",31,28,"F","F",TRUE,"/Date(1511746200000)/","F (W) 31 - 28 vs. GB",33,45,73.3,351,7.8,4,2,106.81,3,25,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.54,30.54,32.54,32.54,35.54,35.54,30.54,38.54,30.5,30.5,32.5,32.5,35.5,30.5,38.5,35.5,"/nfl/ben-roethlisberger-fantasy/3807","IR","gamestatus_red",0,"Ben Roethlisberger","B. Roethlisberger","Ben","Roethlisberger","QB","QB","/nfl/team-details/PIT","PIT",FALSE,31,0,FALSE,NA
"32",18082,2017,1,1,13,"NYJ",FALSE,FALSE,"L",38,31,"F","F",TRUE,"/Date(1512324000000)/","F (L) 38 - 31 @ NYJ",0,0,0,0,0,0,0,0,0,0,0,0,6,9,185,66.7,2,79,20.6,30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,36.5,33.5,33.5,39.5,39.5,33.5,30.5,30.5,36.5,33.5,33.5,39.5,33.5,30.5,39.5,"/nfl/tyreek-hill-fantasy/18082","O","gamestatus_red",0,"Tyreek Hill","T. Hill","Tyreek","Hill","WR","WR","/nfl/team-details/KC","KC",FALSE,32,0,FALSE,NA
"33",14967,2017,1,1,14,"BAL",FALSE,TRUE,"W",39,38,"F","F",TRUE,"/Date(1512955800000)/","F (W) 39 - 38 vs. BAL",0,0,0,0,0,0,0,0,13,48,3.7,2,9,10,77,90,1,20,7.7,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,39.5,35,35,39.5,39.5,35,30.5,30.5,39.5,35,35,39.5,35,30.5,39.5,"/nfl/leveon-bell-fantasy/14967","","",0,"Le'Veon Bell","L. Bell","Le'Veon","Bell","RB","RB","/nfl/team-details/PIT","PIT",FALSE,32,0,FALSE,NA
"34",18803,2017,1,1,5,"PIT",FALSE,FALSE,"W",9,30,"F","F",TRUE,"/Date(1507482000000)/","F (W) 9 - 30 @ PIT",0,0,0,0,0,0,0,0,28,181,6.5,2,1,1,3,100,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,31.4,30.9,30.9,34.4,34.4,30.9,30.4,30.4,31.4,30.9,30.9,34.4,30.9,30.4,34.4,"/nfl/leonard-fournette-fantasy/18803","","",0,"Leonard Fournette","L. Fournette","Leonard","Fournette","RB","RB","/nfl/team-details/JAX","JAX",FALSE,34,0,FALSE,NA
"35",16311,2017,1,1,7,"KC",FALSE,TRUE,"W",31,30,"F","F",TRUE,"/Date(1508459100000)/","F (W) 31 - 30 vs. KC",29,52,55.8,417,8,3,0,101.2,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.18,30.18,30.18,30.18,33.18,33.18,30.18,36.18,30.2,30.2,30.2,30.2,33.2,30.2,36.2,33.2,"/nfl/derek-carr-fantasy/16311","Q","gamestatus_yellow",0,"Derek Carr","D. Carr","Derek","Carr","QB","QB","/nfl/team-details/OAK","OAK",FALSE,35,0,FALSE,NA
"36",38,2017,1,1,7,"CAR",FALSE,TRUE,"W",17,3,"F","F",TRUE,"/Date(1508691600000)/","F (W) 17 - 3 vs. CAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,11,2,1,0,2,0,55,10,26,6,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,"/nfl/team-details/CHI","","",65,"Chicago Bears","Bears","Chicago","Bears","DST","DST","/nfl/team-details/CHI","CHI",FALSE,36,0,FALSE,3
"37",18055,2017,1,1,7,"SF",FALSE,FALSE,"W",10,40,"F","F",TRUE,"/Date(1508702700000)/","F (W) 10 - 40 @ SF",16,25,64,234,9.4,3,0,134,4,26,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.96,29.96,29.96,29.96,29.96,29.96,29.96,35.96,30,30,30,30,30,30,36,30,"/nfl/dak-prescott-fantasy/18055","","",0,"Dak Prescott","D. Prescott","Dak","Prescott","QB","QB","/nfl/team-details/DAL","DAL",FALSE,37,0,FALSE,NA
"38",18055,2017,1,1,5,"GB",FALSE,TRUE,"L",31,35,"F","F",TRUE,"/Date(1507494300000)/","F (L) 31 - 35 vs. GB",25,36,69.4,251,7,3,1,105.21,4,37,9.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.74,29.74,30.74,30.74,30.74,30.74,29.74,35.74,29.7,29.7,30.7,30.7,30.7,29.7,35.7,30.7,"/nfl/dak-prescott-fantasy/18055","","",0,"Dak Prescott","D. Prescott","Dak","Prescott","QB","QB","/nfl/team-details/DAL","DAL",FALSE,38,0,FALSE,NA
"39",14005,2017,1,1,9,"HOU",FALSE,FALSE,"W",14,20,"F","F",TRUE,"/Date(1509904800000)/","F (W) 14 - 20 @ HOU",0,0,0,0,0,0,0,0,0,0,0,0,5,9,175,55.6,2,80,19.4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5,34.5,32,32,37.5,37.5,32,29.5,29.5,34.5,32,32,37.5,32,29.5,37.5,"/nfl/ty-hilton-fantasy/14005","O","gamestatus_red",0,"T.Y. Hilton","T. Hilton","T.Y.","Hilton","WR","WR","/nfl/team-details/IND","IND",FALSE,39,0,FALSE,NA
"40",16906,2017,1,1,3,"TB",FALSE,TRUE,"W",34,17,"F","F",TRUE,"/Date(1506272400000)/","F (W) 34 - 17 vs. TB",0,0,0,0,0,0,0,0,0,0,0,0,8,11,173,72.7,2,59,15.7,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3,37.3,33.3,33.3,40.3,40.3,33.3,29.3,29.3,37.3,33.3,33.3,40.3,33.3,29.3,40.3,"/nfl/stefon-diggs-fantasy/16906","","",0,"Stefon Diggs","S. Diggs","Stefon","Diggs","WR","WR","/nfl/team-details/MIN","MIN",FALSE,40,0,FALSE,NA
"41",18927,2017,1,1,11,"HOU",FALSE,FALSE,"L",31,21,"F","F",TRUE,"/Date(1511114400000)/","F (L) 31 - 21 @ HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1,2,0,1,0,0,0,11,2,7,1,2,29.2,29.2,0,0,0,0,29.2,29.2,29.2,29.2,0,0,0,29.2,29.2,0,"/nfl/budda-baker-fantasy/18927","","",13,"Budda Baker","B. Baker","Budda","Baker","DB","FS","/nfl/team-details/ARI","ARI",FALSE,41,0,FALSE,NA
